Date,Close,Volume,Open,High,Low
02/18/2025,$409.64,21423100,$408.00,$410.60,$406.50 
02/14/2025,$408.43,22758500,$407.79,$408.91,$405.88 
02/13/2025,$410.54,23891700,$407.00,$411.00,$406.36 
02/12/2025,$409.04,19121700,$407.21,$410.75,$404.37 
02/11/2025,$411.44,18140600,$409.64,$412.49,$409.30 
02/10/2025,$412.22,20817900,$413.71,$415.46,$410.92 
02/07/2025,$409.75,22886800,$416.48,$418.65,$408.10 
02/06/2025,$415.82,16309800,$414.00,$418.20,$414.00 
02/05/2025,$413.29,16316700,$412.35,$413.83,$410.40 
02/04/2025,$412.37,20532100,$412.69,$413.92,$409.74 
02/03/2025,$410.92,25679100,$411.60,$415.41,$408.66 
01/31/2025,$415.06,34161900,$418.98,$420.69,$414.91 
01/30/2025,$414.99,54586300,$418.77,$422.86,$413.16 
01/29/2025,$442.33,23581400,$446.69,$446.88,$440.40 
01/28/2025,$447.20,23491700,$434.60,$448.38,$431.38 
01/27/2025,$434.56,35647800,$424.01,$435.20,$423.50 
01/24/2025,$444.06,15549500,$445.16,$446.65,$441.40 
01/23/2025,$446.71,18389300,$442.00,$446.75,$441.50 
01/22/2025,$446.20,27803800,$437.56,$447.27,$436.00 
01/21/2025,$428.50,26085700,$430.20,$430.90,$425.60 
01/17/2025,$429.03,26197500,$434.09,$434.48,$428.17 
01/16/2025,$424.58,15300000,$428.70,$429.49,$424.39 
01/15/2025,$426.31,19637800,$419.13,$428.15,$418.27 
01/14/2025,$415.67,16935900,$417.81,$419.74,$410.72 
01/13/2025,$417.19,17604800,$415.24,$418.50,$412.29 
01/10/2025,$418.95,20201100,$424.63,$424.71,$415.02 
01/08/2025,$424.56,15054600,$423.46,$426.97,$421.54 
01/07/2025,$422.37,18139100,$429.00,$430.65,$420.80 
01/06/2025,$427.85,20573600,$428.00,$434.32,$425.48 
01/03/2025,$423.35,16662900,$421.08,$424.03,$419.54 
01/02/2025,$418.58,16896500,$425.53,$426.07,$414.85 
12/31/2024,$421.50,13246500,$426.10,$426.73,$420.66 
12/30/2024,$424.83,13158700,$426.06,$427.55,$421.90 
12/27/2024,$430.53,18117700,$434.60,$435.22,$426.35 
12/26/2024,$438.11,8194200,$439.08,$440.94,$436.63 
12/24/2024,$439.33,7164500,$434.65,$439.60,$434.19 
12/23/2024,$435.25,19152500,$436.74,$437.65,$432.83 
12/20/2024,$436.60,64263700,$433.11,$443.74,$428.63 
12/19/2024,$437.03,22963700,$441.62,$443.18,$436.32 
12/18/2024,$437.39,24444500,$451.32,$452.65,$437.02 
12/17/2024,$454.46,22733500,$451.01,$455.29,$449.57 
12/16/2024,$451.59,23598800,$447.27,$452.18,$445.28 
12/13/2024,$447.27,20177800,$448.44,$451.43,$445.58 
12/12/2024,$449.56,20834800,$449.11,$456.16,$449.11 
12/11/2024,$448.99,19200200,$444.05,$450.35,$444.05 
12/10/2024,$443.33,18469500,$444.39,$449.62,$441.60 
12/09/2024,$446.02,19144400,$442.60,$448.33,$440.50 
12/06/2024,$443.57,18821000,$442.30,$446.10,$441.77 
12/05/2024,$442.62,21697800,$437.92,$444.66,$436.17 
12/04/2024,$437.42,26009400,$433.03,$439.67,$432.63 
