Date,Close,Volume,Open,High,Low
05/22/2024,$202.93,11170100,$202.93,$204.84,$201.70
05/21/2024,$200.85,11498800,$196.01,$201.98,$195.76
05/20/2024,$197.76,8879700,$194.00,$199.99,$193.28
05/17/2024,$193.86,5799700,$192.90,$195.44,$191.87
05/16/2024,$193.27,8173400,$195.00,$195.63,$192.78
05/15/2024,$194.61,11349100,$190.01,$196.08,$190.00
05/14/2024,$188.97,7713400,$184.51,$189.29,$184.49
05/13/2024,$184.21,6384800,$183.18,$184.73,$182.90
05/10/2024,$182.08,4702500,$182.00,$183.55,$181.24
05/09/2024,$180.54,5513500,$181.00,$181.71,$179.44
05/08/2024,$180.55,6242600,$176.73,$180.79,$176.62
05/07/2024,$180.15,8011100,$182.45,$184.31,$179.22
05/06/2024,$181.85,6980100,$181.91,$182.40,$180.40
05/03/2024,$179.64,10043900,$182.24,$183.19,$177.80
05/02/2024,$180.10,25894800,$175.47,$181.69,$175.29
05/01/2024,$164.11,13113600,$164.51,$169.64,$163.79
04/30/2024,$165.85,6914200,$169.23,$169.24,$165.81
04/29/2024,$169.20,6623900,$165.20,$169.27,$165.20
04/26/2024,$165.66,7141300,$162.90,$166.52,$162.51
04/25/2024,$163.30,6230700,$164.08,$164.63,$161.73
04/24/2024,$163.63,6130500,$163.87,$165.93,$162.00
04/23/2024,$161.35,6616700,$160.96,$162.26,$159.68
04/22/2024,$160.18,7848700,$158.04,$161.64,$157.16
04/19/2024,$157.63,10292200,$161.29,$161.39,$156.34
04/18/2024,$161.44,9209400,$162.36,$164.10,$159.86
04/17/2024,$164.32,8082000,$169.22,$170.19,$163.77
04/16/2024,$168.58,6390100,$169.50,$169.57,$167.45
04/15/2024,$169.84,6570600,$174.27,$174.38,$168.58
04/12/2024,$171.29,8216700,$172.28,$173.39,$170.96
04/11/2024,$175.13,6262600,$171.67,$175.63,$170.50
04/10/2024,$170.86,6177400,$172.42,$173.71,$170.07
