Date,Close,Volume,Open,High,Low
06/06/2024,$81.47,9237800,$81.15,$82.93,$80.92
06/05/2024,$81.16,11275300,$82.46,$82.50,$80.96
06/04/2024,$82.79,12370000,$81.97,$83.43,$81.90
06/03/2024,$82.08,12443400,$79.68,$82.12,$79.62
05/31/2024,$80.22,12669700,$79.08,$80.33,$78.61
05/30/2024,$78.76,9294200,$77.10,$78.88,$77.06
05/29/2024,$76.88,9268100,$77.10,$78.32,$76.83
05/28/2024,$77.48,8833300,$78.79,$78.80,$77.41
05/24/2024,$78.87,10746200,$78.50,$79.22,$78.11
05/23/2024,$78.31,15841300,$80.10,$80.70,$77.64
05/22/2024,$80.72,22072200,$77.70,$81.02,$77.44
05/21/2024,$77.72,8916600,$77.56,$78.22,$77.50
05/20/2024,$77.54,11183800,$77.68,$78.32,$76.71
05/17/2024,$77.85,14436500,$75.27,$78.00,$74.92
05/16/2024,$75.28,10758500,$75.19,$75.55,$74.46
05/15/2024,$75.70,8826500,$75.90,$76.03,$75.32
05/14/2024,$75.63,10961100,$76.23,$76.73,$75.52
05/13/2024,$76.18,10953600,$76.22,$76.84,$75.80
05/10/2024,$76.11,15761900,$75.31,$76.31,$75.06
05/09/2024,$75.68,18591500,$73.57,$75.76,$73.07
05/08/2024,$73.50,24482600,$72.29,$74.47,$72.25
05/07/2024,$72.50,21901300,$72.85,$72.85,$71.80
05/06/2024,$72.90,18632200,$73.31,$74.19,$72.70
05/03/2024,$73.11,22153800,$75.27,$75.51,$72.99
05/02/2024,$74.93,23883400,$74.90,$75.15,$73.35
05/01/2024,$74.44,66610700,$75.82,$76.99,$72.67
04/30/2024,$88.49,14538400,$87.61,$88.99,$87.18
04/29/2024,$88.33,8522800,$88.24,$88.61,$87.86
04/26/2024,$88.25,7185300,$87.40,$89.25,$87.37
04/25/2024,$87.84,7284600,$89.55,$89.73,$87.68
04/24/2024,$88.75,7183900,$87.06,$88.94,$86.95
04/23/2024,$87.87,5670500,$88.77,$88.81,$87.32
04/22/2024,$88.18,8669000,$88.08,$88.61,$87.34
04/19/2024,$87.61,11900000,$87.15,$88.08,$87.12
04/18/2024,$87.15,11403300,$86.44,$87.63,$86.05
04/17/2024,$86.21,6870100,$86.00,$86.42,$85.34
04/16/2024,$85.42,8866800,$84.82,$86.19,$84.42
04/15/2024,$85.17,9676900,$85.40,$86.37,$84.92
04/12/2024,$84.92,8594800,$85.42,$85.51,$84.29
04/11/2024,$85.90,6841600,$86.00,$86.31,$85.26
04/10/2024,$85.95,7413900,$86.32,$86.87,$85.60
04/09/2024,$87.13,6240700,$87.19,$87.60,$86.31
04/08/2024,$87.19,6322900,$86.97,$87.36,$86.36
04/05/2024,$86.85,7161400,$87.90,$87.93,$86.83
04/04/2024,$87.62,8057600,$89.13,$89.34,$87.61
04/03/2024,$88.70,6316400,$89.60,$89.84,$88.65
04/02/2024,$89.30,8276800,$91.11,$91.24,$89.23
